trastuzumab	her-2	[dep, antibody, prep_against]	1.0
trastuzumab	her-2	[nsubj, targets, dobj]	1.0
trastuzumab	her-2	[appos, antibody, prep_to]	1.0
trastuzumab	her-2	[appos, receptor, nn]	1.0
trastuzumab	her-2	[nsubj, has, dobj, effects, prep_on]	1.0
trastuzumab	her-2	[prep_in, patients, prep_with]	1.0
trastuzumab	her-2	[nsubj, antibody, appos]	1.0
trastuzumab	her-2	[agent, inhibited, nsubjpass]	1.0
trastuzumab	her-2	[amod, cells, nn]	1.0
trastuzumab	her-2	[appos, antibody, prep_against]	1.0
trastuzumab	her-2	[prep_with, associated, nsubjpass]	1.0
trastuzumab	her-2	[prep_with, complex, prep_in]	1.0
trastuzumab	her-2	[appos, antibody, nn]	1.0
trastuzumab	her-2	[prep_with, cells, nn]	1.0
trastuzumab	her-2	[appos, protein, appos]	1.0
trastuzumab	her-2	[prep_with, therapy, nn]	1.0
dicumarol	dt-diaphorase	[dep, inhibitor, prep_of]	1.0
dicumarol	dt-diaphorase	[prep_with, cells, prep_of, treatment, appos, inhibitor, prep_of]	1.0
dicumarol	dt-diaphorase	[appos, inhibitor, nn]	1.0
dicumarol	dt-diaphorase	[appos, inhibitor, prep_of]	1.0
dicumarol	dt-diaphorase	[appos, inhibitor, amod]	1.0
dicumarol	dt-diaphorase	[appos, inhibitor, prep_of, activity, amod]	1.0
dicumarol	dt-diaphorase	[appos, inhibitor, appos]	1.0
estradiol	egfr	[nsubj, decreased, prep_with]	1.0
cisplatin	msh2	[prep_to, respond, nsubj]	1.0
zosuquidar	p-gp	[appos, modulator, nn]	1.0
zosuquidar	p-gp	[appos, inhibitor, nn]	1.0
zosuquidar	p-gp	[appos, inhibitors, num]	1.0
zosuquidar	p-gp	[nsubj, inhibitor, appos]	1.0
zosuquidar	p-gp	[prep_by, inhibition, nn]	1.0
glcnac	lectin	[prep_for, affinity, dobj, has, nsubj]	1.0
glcnac	lectin	[prep_to, binds, nsubj]	1.0
ondansetron	p-gp	[appos, substrate, nn]	1.0
ondansetron	p-gp	[prep_with, treated, nsubjpass, mice, amod]	1.0
triacetyloleandomycin	cyp3a4	[appos, inhibitors, prep_of]	1.0
triacetyloleandomycin	cyp3a4	[appos, inhibitor, prep_of]	1.0
triacetyloleandomycin	cyp3a4	[appos, inhibitor, amod]	1.0
dextran	heparan	[nn, sulfate, appos]	1.0
dhea	dheas	[nsubj, increased, dobj, concentrations, nn]	1.0
dhea	dheas	[nn, binding, appos]	1.0
dhea	dheas	[prep_than, effective, nsubj]	1.0
dhea	dheas	[nn, sulfate, appos]	1.0
dhea	dheas	[amod, sulfate, appos]	1.0
dhea	dheas	[appos, cortisol, appos]	1.0
dhea	dheas	[appos, form, prep_of]	1.0
dhea	dheas	[nsubj, inhibited, prep_with]	1.0
dhea	dheas	[prep_of, levels, appos]	1.0
dhea	dheas	[nn, levels, appos]	1.0
warfarin	cyp3a4	[rcmod, metabolized, agent]	1.0
bromocriptine	pomc	[nsubj, caused, prep_in, mrna, nn]	1.0
bromocriptine	pomc	[nsubj, caused, prep_in, levels, nn]	1.0
bromocriptine	pomc	[nsubj, had, dobj, effect, prep_on, levels, nn]	1.0
bromocriptine	pomc	[nsubj, inhibits, dobj, expression, nn]	1.0
oxytocin	lhrh	[dep, hormone, appos]	1.0
oxytocin	lhrh	[nsubj, stimulated, dobj]	1.0
oxytocin	lhrh	[agent, induced, partmod]	1.0
udenafil	pde5	[nsubj, inhibitor, nn]	1.0
udenafil	pde5	[appos, inhibitor, appos]	1.0
tetrabenazine	vmat2	[nsubj, inhibitors, prep_of]	1.0
tetrabenazine	vmat2	[appos, inhibitor, nn]	1.0
tetrabenazine	vmat2	[appos, inhibitor, prep_of]	1.0
tetrabenazine	vmat2	[nsubj, inhibitor, prep_of]	1.0
rosuvastatin	statin	[nsubj, inhibitor, appos]	1.0
rosuvastatin	statin	[prep_with, therapy, nn]	1.0
rosuvastatin	statin	[nn, therapy, nn]	1.0
rosuvastatin	statin	[appos, inhibitor, appos]	1.0
pioglitazone	pai-1	[xsubj, inhibit, dobj]	1.0
pioglitazone	pai-1	[prep_on, expression, prep_of]	1.0
pioglitazone	pai-1	[appos, production, nn]	1.0
pioglitazone	pai-1	[nsubj, inhibit, dobj, expression, nn]	1.0
buserelin	gnrh	[dep, hormone, appos]	1.0
buserelin	gnrh	[appos, hormone, appos]	1.0
buserelin	gnrh	[amod, hormone, appos]	1.0
buserelin	gnrh	[dep, agonist, amod]	1.0
buserelin	gnrh	[dep, agonist, nn]	1.0
buserelin	gnrh	[prep_of, effects, prep_on]	1.0
buserelin	gnrh	[appos, analog, amod]	1.0
buserelin	gnrh	[nn, hormone, appos]	1.0
buserelin	gnrh	[appos, therapy, amod]	1.0
buserelin	gnrh	[nsubj, analog, appos]	1.0
buserelin	gnrh	[nn, acetate, nn]	1.0
buserelin	gnrh	[appos, agonist, appos]	1.0
buserelin	gnrh	[appos, agonists, nn]	1.0
buserelin	gnrh	[appos, agonist, amod]	1.0
buserelin	gnrh	[appos, agonists, appos]	1.0
buserelin	gnrh	[nsubj, increased, dobj, expression, nn]	1.0
buserelin	gnrh	[appos, analog, nn]	1.0
buserelin	gnrh	[appos, agonist, nn]	1.0
buserelin	gnrh	[appos, analog, appos]	1.0
buserelin	gnrh	[nn, acetate, appos, agonist, nn]	1.0
il-2	fasl	[nn, expression, nn]	1.0
il-2	fasl	[nn, fasr, appos]	1.0
pegfilgrastim	filgrastim	[nsubj, analog, prep_of]	1.0
pegfilgrastim	filgrastim	[nsubj, form, prep_of]	1.0
pegfilgrastim	filgrastim	[nsubj, effective, prep_as]	1.0
pegfilgrastim	filgrastim	[appos, form, prep_of]	1.0
pegfilgrastim	filgrastim	[dobj, compared, prep_with]	1.0
pemetrexed	egfr	[nsubj, increased, dobj, phosphorylation, amod]	1.0
pemetrexed	egfr	[appos, receptor, appos]	1.0
irbesartan	ace2	[nsubj, increase, dobj, expression, amod]	1.0
fluvoxamine	cyp1a2	[prep_such_as, inhibitors, nn]	1.0
fluvoxamine	cyp1a2	[amod, substrates, num]	1.0
fluvoxamine	cyp1a2	[appos, inhibitor, nn]	1.0
fluvoxamine	cyp1a2	[appos, inhibitor, prep_of]	1.0
fluvoxamine	cyp1a2	[nsubj, inhibitor, prep_of]	1.0
fluvoxamine	cyp1a2	[prep_as, inhibitor, nn]	1.0
fluvoxamine	cyp1a2	[nsubjpass, metabolized, agent]	1.0
fluvoxamine	cyp1a2	[nsubj, inhibited, dobj]	1.0
fluvoxamine	cyp1a2	[nsubj, inhibited, dobj, activity, prep_of]	1.0
fluvoxamine	cyp1a2	[prep_by, inhibition, prep_of]	1.0
valdecoxib	cox-2	[appos, inhibitor, nn]	1.0
valdecoxib	cox-2	[nsubj, inhibitor, prep_of]	1.0
valdecoxib	cox-2	[nsubj, inhibits, dobj]	1.0
valdecoxib	cox-2	[dep, inhibitors, nn]	1.0
valdecoxib	cox-2	[nsubj, inhibitor, nn]	1.0
valdecoxib	cox-2	[appos, inhibitor, amod]	1.0
valdecoxib	cox-2	[prep_with, inhibition, nn]	1.0
valdecoxib	cox-2	[nsubj, interacts, prep_with]	1.0
sulindac	fmo3	[prep_by, inhibited, nsubj]	1.0
forskolin	alpha-msh	[dep, hormone, appos]	1.0
forskolin	alpha-msh	[appos, hormone, appos]	1.0
bortezomib	skp2	[nsubj, downregulated, dobj, expression, amod]	1.0
chloramphenicol	reca	[amod, sensitivity, prep_of]	1.0
indomethacin	mrp1	[appos, modulator, nn]	1.0
indomethacin	mrp1	[prep_such_as, inhibitors, nn]	1.0
arsenite	vegf	[nsubj, increases, dobj, expression, prep_of]	1.0
arsenite	vegf	[nsubj, increased, dobj, expression, amod]	1.0
arsenite	vegf	[nsubj, induces, dobj, expression, amod]	1.0
arsenite	vegf	[prep_on, expression, nn]	1.0
sr141716	cb1r	[agent, decreased, nsubjpass, expression, nn]	1.0
sr141716	cb1r	[appos, antagonist, nn]	1.0
maprotiline	herg	[amod, block, prepc_of]	1.0
maprotiline	herg	[prep_by, blockade, amod]	1.0
maprotiline	herg	[amod, channels, appos]	1.0
maprotiline	herg	[nsubj, inhibited, xcomp]	1.0
sildenafil	pde5	[prep_such_as, inhibitors, appos]	1.0
sildenafil	pde5	[prep_such_as, inhibitors, nn]	1.0
sildenafil	pde5	[amod, inhibitors, appos]	1.0
sildenafil	pde5	[nsubj, inhibitors, prep_of]	1.0
sildenafil	pde5	[nsubj, inhibit, dobj]	1.0
sildenafil	pde5	[appos, inhibitor, nn]	1.0
sildenafil	pde5	[appos, inhibitor, prep_of]	1.0
sildenafil	pde5	[appos, inhibitors, num]	1.0
sildenafil	pde5	[dep, inhibitors, appos]	1.0
sildenafil	pde5	[nsubj, inhibitor, prep_of]	1.0
sildenafil	pde5	[infmod, inhibit, dobj]	1.0
sildenafil	pde5	[amod, inhibitor, appos]	1.0
sildenafil	pde5	[nsubj, inhibits, dobj]	1.0
sildenafil	pde5	[dep, inhibitors, nn]	1.0
sildenafil	pde5	[nsubj, inhibitor, nn]	1.0
sildenafil	pde5	[amod, inhibitors, num]	1.0
sildenafil	pde5	[prep_than, inhibitor, nn]	1.0
sildenafil	pde5	[amod, sensitivity, prep_of]	1.0
sildenafil	pde5	[appos, inhibitor, amod]	1.0
sildenafil	pde5	[dep, inhibitors, num]	1.0
sildenafil	pde5	[prep_with, inhibition, amod]	1.0
sildenafil	pde5	[prep_such_as, inhibitors, num]	1.0
sildenafil	pde5	[nsubj, selective, prep_for]	1.0
sildenafil	pde5	[amod, inhibitors, nn]	1.0
sildenafil	pde5	[amod, inhibitors, amod]	1.0
sildenafil	pde5	[prep_such_as, inhibitors, amod]	1.0
sildenafil	pde5	[dep, inhibitor, amod]	1.0
sildenafil	pde5	[appos, inhibitors, amod]	1.0
sildenafil	pde5	[prep_by, inhibited, nsubj]	1.0
sildenafil	pde5	[nsubj, inhibitor, appos]	1.0
sildenafil	pde5	[prep_with, inhibition, nn]	1.0
sildenafil	pde5	[agent, blocked, nsubjpass]	1.0
sildenafil	pde5	[amod, binding, prep_to]	1.0
sildenafil	pde5	[amod, selective, dep]	1.0
sildenafil	pde5	[prep_like, inhibitors, nn]	1.0
sildenafil	pde5	[agent, inhibition, partmod]	1.0
sildenafil	pde5	[prep_with, therapy, nn]	1.0
sildenafil	pde5	[prep_by, inhibition, prep_of]	1.0
sildenafil	pde5	[dep, inhibitors, amod]	1.0
sildenafil	pde5	[nsubj, inhibitor, amod]	1.0
sildenafil	pde5	[prep_by, activity, amod]	1.0
sildenafil	pde5	[nn, inhibitors, nn]	1.0
sildenafil	pde5	[nsubj, inhibitors, nn]	1.0
sildenafil	pde5	[appos, inhibitor, appos]	1.0
resveratrol	sirt1	[nsubj, stimulates, dobj, activity, amod]	1.0
resveratrol	sirt1	[nn, activity, nn]	1.0
resveratrol	sirt1	[prep_by, activation, nn]	1.0
resveratrol	sirt1	[appos, activator, appos]	1.0
resveratrol	sirt1	[prep_with, activated, nsubjpass]	1.0
resveratrol	sirt1	[nsubj, increased, dobj, expression, amod]	1.0
resveratrol	sirt1	[amod, treatment, prep_of]	1.0
resveratrol	sirt1	[nsubj, activator, prep_of]	1.0
resveratrol	sirt1	[acomp, using, partmod]	1.0
resveratrol	sirt1	[nsubj, upregulated, dobj, expression, prep_of]	1.0
resveratrol	sirt1	[amod, treatment, nsubj, increased, dobj, expression, prep_of]	1.0
resveratrol	sirt1	[nsubj, targets, dobj]	1.0
resveratrol	sirt1	[xsubj, expression, prep_of]	1.0
resveratrol	sirt1	[nsubj, regulate, dobj]	1.0
resveratrol	sirt1	[prep_of, effects, dep]	1.0
resveratrol	sirt1	[amod, levels, prep_of]	1.0
resveratrol	sirt1	[prep_of, presence, prep_in]	1.0
resveratrol	sirt1	[appos, activator, nn]	1.0
resveratrol	sirt1	[appos, activator, amod]	1.0
resveratrol	sirt1	[appos, agonist, amod]	1.0
resveratrol	sirt1	[agent, induced, partmod, activity, amod]	1.0
resveratrol	sirt1	[prep_by, activation, amod]	1.0
resveratrol	sirt1	[amod, treatment, nsubj, increased, dobj, levels, amod]	1.0
resveratrol	sirt1	[amod, activation, prep_of]	1.0
resveratrol	sirt1	[appos, activator, prep_of]	1.0
resveratrol	sirt1	[nsubj, increase, dobj, activity, amod]	1.0
resveratrol	sirt1	[nsubj, activates, dobj]	1.0
resveratrol	sirt1	[agent, required, nsubjpass]	1.0
resveratrol	sirt1	[nsubj, activate, dobj]	1.0
resveratrol	sirt1	[appos, agonist, nn]	1.0
resveratrol	sirt1	[prep_with, activity, amod]	1.0
resveratrol	sirt1	[agent, activated, nsubjpass]	1.0
imatinib	ifn-alpha	[prep, combined, pcomp, with, pobj]	1.0
estradiol	stat3	[amod, increases, nsubj]	1.0
estradiol	stat3	[agent, induced, nsubjpass]	1.0
melatonin	mao-b	[nsubj, inhibitor, prep_of]	1.0
telmisartan	ppargamma	[prep_by, activation, nn]	1.0
telmisartan	ppargamma	[nsubj, activator, prep_of]	1.0
telmisartan	ppargamma	[nsubj, agonist, nn]	1.0
telmisartan	ppargamma	[prep_of, activity, nn]	1.0
telmisartan	ppargamma	[appos, agonist, nn]	1.0
epirubicin	tace	[dobj, using, nsubj]	1.0
leflunomide	stat6	[appos, inhibitor, prep_of]	1.0
leflunomide	stat6	[nsubj, inhibited, dobj, phosphorylation, prep_of]	1.0
melatonin	ins-1	[prep_in, cells, nn]	1.0
g-csf	interleukin-10	[nsubj, increased, dobj, levels, prep_of]	1.0
protamine	testis-specific	[nn, gene, amod]	1.0
genistein	mucin	[nsubj, regulate, dobj, expression, amod]	1.0
aripiprazole	bdnf	[prep_on, levels, nn]	1.0
aripiprazole	bdnf	[prep_with, treatment, nsubj, increased, dobj, levels, nn]	1.0
cimetidine	e-selectin	[nsubj, reduced, dobj, expression, amod]	1.0
cimetidine	e-selectin	[agent, inhibited, nsubjpass, expression, prep_of]	1.0
cimetidine	e-selectin	[nsubj, inhibits, dobj, expression, prep_of]	1.0
cimetidine	e-selectin	[nsubj, inhibited, dobj, expression, prep_of]	1.0
cimetidine	e-selectin	[nsubj, suppressed, dobj, expression, prep_of]	1.0
cimetidine	e-selectin	[prep_on, expression, prep_of]	1.0
etoposide	nf-kappab	[agent, induced, partmod, activation, amod]	1.0
etoposide	nf-kappab	[prep_by, inhibition, prep_of]	1.0
dexamethasone	gm-csf	[nsubj, reduced, dobj, production, prep_of]	1.0
dexamethasone	gm-csf	[nsubj, induces, dobj, expression, amod]	1.0
dexamethasone	gm-csf	[nsubj, inhibited, dobj, release, amod]	1.0
dexamethasone	gm-csf	[nsubj, increased, prep_to]	1.0
cysteamine	ghrelin	[nsubj, increased, dobj, expression, amod]	1.0
cisplatin	rhob	[prep_with, combination, prep_in]	1.0
alendronate	rankl	[prep_by, levels, amod]	1.0
digoxin	hif-1	[prep_of, target, nsubj]	1.0
menadione	dt-diaphorase	[amod, activity, appos]	1.0
cisplatin	survivin	[prep_to, response, prep_in]	1.0
dexamethasone	il-13	[nn, expression, nn]	1.0
dexamethasone	il-13	[prep_by, production, nn]	1.0
dexamethasone	il-13	[nsubj, inhibited, dobj]	1.0
dexamethasone	il-13	[prep_of, effect, dobj, examined, prep_on, expression, prep_of]	1.0
dexamethasone	il-10	[prep_of, levels, nn]	1.0
dexamethasone	il-10	[prep_with, synergized, nsubj]	1.0
dexamethasone	il-10	[nsubj, alter, dobj, levels, nn]	1.0
etoposide	p-gp	[nsubj, substrate, prep_for]	1.0
etoposide	p-gp	[appos, substrate, prep_of]	1.0
rapamycin	egfr	[prep_of, target, amod]	1.0
losartan	enos	[nsubj, stimulate, dobj]	1.0
apap	mrp3	[xsubj, mice, amod]	1.0
atorvastatin	cd40l	[nsubj, decreases, dobj, expression, nn]	1.0
atorvastatin	cd40l	[prep_of, effects, dobj, investigate, prep_on]	1.0
escitalopram	cyp2d6	[nsubj, inhibitor, prep_of]	1.0
verapamil	fmlp	[amod, antagonists, appos]	1.0
erlotinib	her2	[prep_on, activity, amod]	1.0
erlotinib	her1	[nsubj, receptor, appos]	1.0
cetrorelix	gnrh	[amod, hormone, appos]	1.0
cetrorelix	gnrh	[appos, antagonist, appos]	1.0
cetrorelix	gnrh	[appos, antagonist, amod]	1.0
cetrorelix	gnrh	[prep_such_as, antagonists, amod]	1.0
cetrorelix	gnrh	[appos, protocol, nn]	1.0
cetrorelix	gnrh	[appos, agonist, amod]	1.0
cetrorelix	gnrh	[appos, antagonists, amod]	1.0
cetrorelix	gnrh	[appos, antagonist, nn]	1.0
cetrorelix	gnrh	[nsubj, antagonist, amod]	1.0
cetrorelix	gnrh	[appos, a, nn]	1.0
cetrorelix	gnrh	[appos, antagonist, prep_of]	1.0
etoposide	caspase-3	[agent, induced, partmod, activity, amod]	1.0
etoposide	caspase-3	[agent, activated, nsubjpass]	1.0
clonidine	pnmt	[nsubj, stimulates, dobj, expression, amod]	1.0
clonidine	pnmt	[prep_on, mrna, amod]	1.0
estradiol	rankl	[nsubj, inhibited, prep_to]	1.0
pioglitazone	sgk1	[nsubj, increased, dobj, expression, amod]	1.0
pioglitazone	sgk1	[nsubj, upregulates, dobj, expression, amod]	1.0
cyclosporin	cyp3a4	[nsubj, substrate, prep_for]	1.0
cyclosporin	cyp3a4	[nn, a, appos]	1.0
cyclosporin	cyp3a4	[nsubjpass, metabolized, agent]	1.0
cyclosporin	cyp3a4	[prep_with, inhibitor, amod]	1.0
cyclosporin	cyp3a4	[appos, substrate, prep_for]	1.0
lumiracoxib	cox-2	[appos, inhibitor, nn]	1.0
lumiracoxib	cox-2	[appos, inhibitor, prep_of]	1.0
lumiracoxib	cox-2	[nsubj, inhibitor, prep_of]	1.0
lumiracoxib	cox-2	[nsubj, inhibitor, nn]	1.0
lumiracoxib	cox-2	[appos, inhibitor, amod]	1.0
lumiracoxib	cox-2	[amod, selective, amod]	1.0
lumiracoxib	cox-2	[nsubj, selective, prep_for]	1.0
lumiracoxib	cox-2	[nsubj, inhibitor, appos]	1.0
lumiracoxib	cox-2	[nsubj, inhibitor, amod]	1.0
lumiracoxib	cox-2	[nn, inhibitors, nn]	1.0
lumiracoxib	cox-2	[appos, inhibitor, appos]	1.0
etodolac	fap-1	[nsubj, decreased, dobj, expression, nn]	1.0
etodolac	fap-1	[nsubj, inhibit, dobj, expression, nn]	1.0
estradiol	cyp1a1	[prep_of, metabolism, prep_in, involved, partmod, enzyme, nsubj]	1.0
bortezomib	amyloidosis	[dobj, received, nsubj]	1.0
bortezomib	amyloidosis	[prep_with, treated, partmod]	1.0
paclitaxel	parp	[amod, inhibitors, nn]	1.0
rabeprazole	gastrin	[prep_of, levels, nn]	1.0
berberine	pon1	[agent, increased, nsubjpass, levels, nn]	1.0
berberine	pon1	[prep_on, expression, amod]	1.0
berberine	pon1	[nsubj, regulates, dobj, expression, amod]	1.0
estradiol	cyp1a2	[amod, inhibition, prep_of]	1.0
nafarelin	gnrh	[appos, hormone, appos]	1.0
nafarelin	gnrh	[amod, hormone, appos]	1.0
nafarelin	gnrh	[nn, acetate, nn]	1.0
nafarelin	gnrh	[appos, agonist, amod]	1.0
nafarelin	gnrh	[appos, analog, nn]	1.0
paclitaxel	cyp2c8	[amod, activity, appos]	1.0
paclitaxel	cyp2c8	[amod, therapy, appos]	1.0
paclitaxel	cyp2c8	[nsubjpass, metabolized, agent]	1.0
paclitaxel	cyp2c8	[appos, substrate, prep_for]	1.0
paclitaxel	cyp2c8	[dep, substrates, nn]	1.0
paclitaxel	cyp2c8	[prep_of, metabolism, prep_for, responsible, amod, enzyme, nsubj]	1.0
bleomycin	parp	[nsubj, caused, prep_in, activity, nn]	1.0
cisplatin	hipk2	[nsubj, increases, dobj, expression, amod]	1.0
vincristine	traf1	[agent, induced, nsubjpass, expression, nn]	1.0
norepinephrine	vasa	[prep_in, deferentia, nn]	1.0
mitoxantrone	gm-csf	[amod, factor, appos]	1.0
rapamycin	phas-i	[nsubj, inhibit, prep_by]	1.0
il-11	hsp25	[nsubj, induces, dobj]	1.0
rapamycin	stat3	[nsubj, inhibited, dobj, phosphorylation, amod]	1.0
rifampin	mdr1	[nsubj, induces, dobj, expression, amod]	1.0
physostigmine	cholinesterase	[nsubj, caused, dobj, inhibition, prep_of]	1.0
physostigmine	cholinesterase	[prep_of, administration, appos, inhibitor, amod]	1.0
physostigmine	cholinesterase	[appos, inhibitor, nn]	1.0
physostigmine	cholinesterase	[appos, inhibitor, prep_of]	1.0
physostigmine	cholinesterase	[appos, inhibitors, nn]	1.0
physostigmine	cholinesterase	[nsubj, inhibitors, amod]	1.0
physostigmine	cholinesterase	[nsubj, inhibited, dobj, activity, amod]	1.0
physostigmine	cholinesterase	[appos, inhibitor, amod]	1.0
physostigmine	cholinesterase	[nsubj, decreased, dobj, activity, nn]	1.0
physostigmine	cholinesterase	[amod, inhibitors, amod]	1.0
physostigmine	cholinesterase	[prep_such_as, inhibitors, amod]	1.0
physostigmine	cholinesterase	[amod, inhibitor, amod]	1.0
physostigmine	cholinesterase	[dep, inhibitor, amod]	1.0
physostigmine	cholinesterase	[appos, inhibitors, amod]	1.0
physostigmine	cholinesterase	[prep_of, inhibition, amod]	1.0
physostigmine	cholinesterase	[amod, inhibitor, nn]	1.0
physostigmine	cholinesterase	[nsubj, decreased, dobj]	1.0
physostigmine	cholinesterase	[prep_by, inhibition, nn]	1.0
physostigmine	cholinesterase	[prep_of, administration, appos, inhibitor, prep_of]	1.0
physostigmine	cholinesterase	[dep, inhibitors, amod]	1.0
physostigmine	cholinesterase	[nsubj, inhibitor, amod]	1.0
physostigmine	cholinesterase	[prep_by, activity, nn]	1.0
estradiol	inos	[amod, synthase, appos]	1.0
estradiol	inos	[nsubj, inhibited, dobj]	1.0
thiopentone	ml-1	[prep_of, concentrations, nsubj]	1.0
thiopentone	ml-1	[nn, concentration, nsubj]	1.0
estradiol	kiss1	[agent, regulated, nsubjpass]	1.0
estradiol	kiss1	[prep_by, expression, amod]	1.0
topotecan	abcg2	[nn, substrates, nn]	1.0
dexamethasone	calcitonin	[nn, mrna, nn]	1.0
methylprednisolone	fsgs	[prep_to, respond, nsubj]	1.0
mesalazine	pp2a	[prep_by, activity, amod]	1.0
norepinephrine	kallikrein	[prep_on, release, prep_of]	1.0
raloxifene	mmp-2	[nsubj, decreased, dobj, expression, prep_of]	1.0
lovastatin	p27kip1	[nsubj, increased, dobj, level, amod]	1.0
atra	klf4	[nsubj, induced, dobj, expression, amod]	1.0
atra	klf4	[nsubj, regulates, dobj, activity, amod]	1.0
halofantrine	herg	[nsubj, blocked, xcomp]	1.0
halofantrine	herg	[amod, block, prep_of]	1.0
il-2	bcl-2	[agent, upregulated, nsubjpass]	1.0
il-2	bcl-2	[nsubj, induces, dobj, expression, nn]	1.0
il-2	bcl-2	[nsubj, induces, dobj, expression, amod]	1.0
il-2	bcl-2	[nsubj, enhanced, dobj, expression, amod]	1.0
zileuton	5-lipoxygenase	[prep_by, pathway, amod]	1.0
zileuton	5-lipoxygenase	[dep, inhibitor, prep_of]	1.0
zileuton	5-lipoxygenase	[appos, inhibitor, prep_of]	1.0
zileuton	5-lipoxygenase	[nsubj, inhibitor, prep_of]	1.0
zileuton	5-lipoxygenase	[nn, inhibitors, amod]	1.0
zileuton	5-lipoxygenase	[appos, inhibitor, amod]	1.0
zileuton	5-lipoxygenase	[prep_such_as, inhibitors, amod]	1.0
zileuton	5-lipoxygenase	[dep, inhibitor, amod]	1.0
zileuton	5-lipoxygenase	[appos, inhibitors, amod]	1.0
zileuton	5-lipoxygenase	[appos, protein, amod]	1.0
zileuton	5-lipoxygenase	[nsubj, inhibited, acomp]	1.0
zileuton	5-lipoxygenase	[prep_of, administration, appos, inhibitor, prep_of]	1.0
zileuton	5-lipoxygenase	[dep, inhibitors, amod]	1.0
zileuton	5-lipoxygenase	[nsubj, inhibitor, amod]	1.0
ara-c	bcrp	[nsubj, substrate, prep_for]	1.0
ara-c	bcrp	[nsubj, substrate, nn]	1.0
hemin	mcp-1	[nsubj, inducer, prep_of]	1.0
cisplatin	asmase	[nsubj, activates, dobj]	1.0
estradiol	ppargamma	[amod, expression, nn]	1.0
melatonin	caspase-3	[nsubj, increased, dobj, activity, amod]	1.0
etoposide	caspase-7	[agent, activated, nsubjpass]	1.0
dexamethasone	vegf	[nsubj, inhibited, dobj, expression, amod]	1.0
dexamethasone	vegf	[nsubj, affect, dobj, expression, prep_of]	1.0
dexamethasone	vegf	[nsubj, decreased, dobj, secretion, amod]	1.0
dexamethasone	vegf	[prep_in, expression, amod]	1.0
dexamethasone	vegf	[amod, blocks, nsubj]	1.0
dexamethasone	vegf	[prep_by, expression, amod]	1.0
dexamethasone	vegf	[prep_of, effects, dobj, investigated, prep_on, expression, nn]	1.0
dexamethasone	vegf	[prep_on, expression, amod]	1.0
dexamethasone	vegf	[nsubj, affect, dobj, expression, amod]	1.0
dexamethasone	vegf	[nsubj, decreased, dobj, expression, amod]	1.0
dexamethasone	vegf	[nsubj, downregulated, dobj, expression, amod]	1.0
dexamethasone	vegf	[agent, inhibited, nsubjpass, expression, amod]	1.0
dexamethasone	vegf	[nsubj, decreases, dobj, expression, amod]	1.0
dexamethasone	vegf	[nsubj, reduced, dobj, levels, amod]	1.0
dexamethasone	vegf	[amod, induction, prep_of]	1.0
oxytocin	beta-endorphin	[appos, hormone, appos]	1.0
oxytocin	beta-endorphin	[dep, hormone, dep]	1.0
mineralocorticoids	sgk1	[agent, upregulated, nsubjpass]	1.0
il-1ra	ifn-gamma	[appos, antagonist, amod]	1.0
il-1ra	ifn-gamma	[appos, antagonist, dep]	1.0
il-1ra	ifn-gamma	[appos, receptor, amod]	1.0
il-1ra	ifn-gamma	[nn, production, dobj, inhibited, nsubj]	1.0
enalapril	vegf	[prep_of, effects, appos]	1.0
prednisone	copd	[dobj, received, nsubj, patients, prep_with]	1.0
prednisone	copd	[prep_with, treated, nsubjpass]	1.0
vincristine	hsp27	[nsubj, induces, dobj, phosphorylation, prep_of]	1.0
estradiol	resistin	[nsubj, decreased, dobj, expression, nn]	1.0
fluvastatin	rhoa	[nsubj, decreased, dobj, protein, nn]	1.0
