(pge2,beta-induced)	pge2	beta-induced	[nn, production, amod]	1.0
(pge2,beta-induced)	pge2	beta-induced	[amod, production, amod]	1.0
(rapamycin,ppiase)	rapamycin	ppiase	[prep_by, inhibition, xsubj, activity, amod]	1.0
(rapamycin,ppiase)	rapamycin	ppiase	[prep_with, activity, appos]	1.0
(rapamycin,ppiase)	rapamycin	ppiase	[nsubj, inhibited, dobj, activity, amod]	1.0
(rapamycin,ppiase)	rapamycin	ppiase	[prep_by, inhibited, nsubj, activity, amod]	1.0
(bezafibrate,rantes)	bezafibrate	rantes	[nsubj, inhibited, dobj, expression, nn]	1.0
(corticosteroids,cd16)	corticosteroids	cd16	[dobj, taking, prepc_with, associated, nsubjpass, cells, nn]	1.0
(mitomycin,stx2)	mitomycin	stx2	[amod, production, amod]	1.0
(dideoxycytidine,cn-i)	dideoxycytidine	cn-i	[prep_to, conferred, nsubj, expression, prep_of]	1.0
(4-methylumbelliferone,smad2)	4-methylumbelliferone	smad2	[nsubj, had, prep_on]	1.0
(etomidate,eaat3)	etomidate	eaat3	[nsubj, decreased, dobj, activity, amod]	1.0
(streptokinase,reteplase)	streptokinase	reteplase	[prep_as, effective, nsubj]	1.0
(streptokinase,reteplase)	streptokinase	reteplase	[appos, alteplase, appos]	1.0
(streptokinase,reteplase)	streptokinase	reteplase	[prep_with, compared, nsubjpass]	1.0
(chloramphenicol,camr)	chloramphenicol	camr	[amod, gene, appos]	1.0
(chloramphenicol,camr)	chloramphenicol	camr	[amod, resistance, appos]	1.0
(chloramphenicol,camr)	chloramphenicol	camr	[nn, gene, appos]	1.0
(nortriptyline,slc6a2)	nortriptyline	slc6a2	[xsubj, variants, prep_in, gene, appos]	1.0
(verapamil,herg)	verapamil	herg	[prep_on, channels, nn]	1.0
(mecamylamine,vegf)	mecamylamine	vegf	[nsubj, reduced, dobj, levels, amod]	1.0
(triiodothyronine,nefa)	triiodothyronine	nefa	[appos, glucose, appos, acids, appos]	1.0
(triiodothyronine,nefa)	triiodothyronine	nefa	[amod, levels, appos]	1.0
(triiodothyronine,nefa)	triiodothyronine	nefa	[appos, acids, appos]	1.0
(ecabet,leukotriene)	ecabet	leukotriene	[nsubj, inhibited, dobj, production, amod]	1.0
(dexamethasone,rankl)	dexamethasone	rankl	[prep_without, expressions, partmod, ligand, appos]	1.0
(dexamethasone,rankl)	dexamethasone	rankl	[prep_on, expression, amod]	1.0
(dexamethasone,rankl)	dexamethasone	rankl	[appos, activator, appos]	1.0
(dexamethasone,rankl)	dexamethasone	rankl	[nsubj, induced, dobj]	1.0
(fenofibrate,hadha)	fenofibrate	hadha	[dep, reduced, prep_with, expression, prep_of, hadhb, appos]	1.0
(sorafenib,vegf)	sorafenib	vegf	[nsubj, increased, dobj]	1.0
(sorafenib,vegf)	sorafenib	vegf	[prep_with, receptors, appos]	1.0
(sorafenib,vegf)	sorafenib	vegf	[nsubj, inhibits, dobj, receptor, amod]	1.0
(sorafenib,vegf)	sorafenib	vegf	[appos, inhibitor, nn]	1.0
(sorafenib,vegf)	sorafenib	vegf	[appos, inhibitor, prep_of, receptor, nn]	1.0
(sorafenib,vegf)	sorafenib	vegf	[amod, pazopanib, amod, factor, appos]	1.0
(sorafenib,vegf)	sorafenib	vegf	[dep, inhibitor, nn]	1.0
(sorafenib,vegf)	sorafenib	vegf	[nn, az, nn]	1.0
(sorafenib,vegf)	sorafenib	vegf	[nsubj, inhibits, dobj]	1.0
(sorafenib,vegf)	sorafenib	vegf	[appos, inhibitor, amod]	1.0
(sorafenib,vegf)	sorafenib	vegf	[nsubj, reduced, iobj]	1.0
(sorafenib,vegf)	sorafenib	vegf	[dep, trap, nn]	1.0
(sorafenib,vegf)	sorafenib	vegf	[prep_such_as, inhibitors, amod]	1.0
(sorafenib,vegf)	sorafenib	vegf	[appos, factor, appos]	1.0
(bleomycin,timp-1)	bleomycin	timp-1	[nn, administration, prep_after, change, nsubj, ratio, nn]	1.0
(bleomycin,timp-1)	bleomycin	timp-1	[nsubj, enhanced, dobj, levels, amod]	1.0
(bleomycin,timp-2)	bleomycin	timp-2	[nsubj, induced, acomp]	1.0
(dexamethasone,gstm1)	dexamethasone	gstm1	[amod, resistance, dobj, causes, nsubj]	1.0
(estropipate,oatp1b1)	estropipate	oatp1b1	[nsubj, inhibitor, nn]	1.0
(hydrocortisone,spg1)	hydrocortisone	spg1	[prep_of, effect, dobj, antagonized, nsubj]	1.0
(simvastatin,p-selectin)	simvastatin	p-selectin	[nsubj, attenuated, dobj, expression, amod]	1.0
(simvastatin,p-selectin)	simvastatin	p-selectin	[prep_of, administration, nsubj, decreased, dobj, expression, prep_of]	1.0
(dexamethasone,ctgf)	dexamethasone	ctgf	[nsubj, increased, dobj, levels, amod]	1.0
(desipramine,oct3)	desipramine	oct3	[nsubj, had, prep_by]	1.0
(desipramine,oct3)	desipramine	oct3	[xsubj, inhibit, dobj, activity, amod]	1.0
(picrotoxin,cyp2b)	picrotoxin	cyp2b	[nsubj, inducer, amod]	1.0
(echinacea,cyp3a4)	echinacea	cyp3a4	[prep_of, activity, amod]	1.0
(prednisolone,p100)	prednisolone	p100	[appos, group, nn]	1.0
(vinblastine,kars)	vinblastine	kars	[prep_of, those, prep_with]	1.0
(indomethacin,ml-1)	indomethacin	ml-1	[prep_with, treatment, appos]	1.0
(indomethacin,ml-1)	indomethacin	ml-1	[prep_of, presence, dep]	1.0
(fluoxetine,trek-1)	fluoxetine	trek-1	[nsubj, inhibitors, prep_of]	1.0
(resveratrol,vacm-1)	resveratrol	vacm-1	[amod, concentration, nn]	1.0
(buprenorphine,cgrp)	buprenorphine	cgrp	[xsubj, inhibit, dobj, secretion, nn]	1.0
(genistein,faah)	genistein	faah	[nsubj, inhibitor, prep_of]	1.0
(gm-csf,s100a8)	gm-csf	s100a8	[prep_by, production, amod]	1.0
(genistein,cyp19)	genistein	cyp19	[prep_on, regulation, amod]	1.0
(fenoterol,ml-1)	fenoterol	ml-1	[amod, sulphate, amod]	1.0
(fenoterol,ml-1)	fenoterol	ml-1	[dep, beats, dep, pg, dep]	1.0
(curcumin,ampk)	curcumin	ampk	[nsubj, reversed, prep_in, activation, nn]	1.0
(curcumin,ampk)	curcumin	ampk	[nsubj, activates, dobj]	1.0
(curcumin,ampk)	curcumin	ampk	[prep_of, target, nsubj]	1.0
(curcumin,ampk)	curcumin	ampk	[amod, kinase, appos]	1.0
(dexamethasone,bsep)	dexamethasone	bsep	[advmod, had, dobj, effect, prep_on, activity, nn]	1.0
(dexamethasone,bsep)	dexamethasone	bsep	[prep_of, effects, prep_on, reports, prep_on, expression, amod]	1.0
(triiodothyronine,il-10)	triiodothyronine	il-10	[appos, thyrotropin, amod]	1.0
(11beta,hsd2)	11beta	hsd2	[amod, dehydrogenase, appos]	1.0
(11beta,hsd2)	11beta	hsd2	[amod, activity, nn]	1.0
(11beta,hsd1)	11beta	hsd1	[amod, inhibitor, nn]	1.0
(11beta,hsd1)	11beta	hsd1	[amod, activity, nn]	1.0
(11beta,hsd1)	11beta	hsd1	[dep, inhibitors, num]	1.0
(felodipine,dhps)	felodipine	dhps	[amod, nitrendipine, amod]	1.0
(estradiol,tnfr1)	estradiol	tnfr1	[dep, mrna, amod]	1.0
(estradiol,cabp9k)	estradiol	cabp9k	[nsubj, induced, dobj, mrna, amod]	1.0
(cilostazol,smad3)	cilostazol	smad3	[nsubj, inhibited, prep_by]	1.0
(betaine,gat2)	betaine	gat2	[prep_by, inhibited, nsubj]	1.0
(betaine,gat2)	betaine	gat2	[dobj, transports, nsubj]	1.0
(genistein,cyp24)	genistein	cyp24	[nsubj, inhibitor, prep_of, activity, prep_of]	1.0
(genistein,cyp24)	genistein	cyp24	[prep_by, inhibition, amod]	1.0
(genistein,cyp24)	genistein	cyp24	[nsubj, inhibited, dobj]	1.0
(aluminium,inositol)	aluminium	inositol	[prep_of, effects, prep_on, production, amod]	1.0
(aluminium,inositol)	aluminium	inositol	[prep_on, formation, amod]	1.0
(calcitriol,calmodulin)	calcitriol	calmodulin	[nsubj, had, dobj, effect, prep_on]	1.0
(pgi2,beta-induced)	pgi2	beta-induced	[prep_of, analog, nsubj, enhanced, dobj, levels, amod]	1.0
(dpcpx,adora1)	dpcpx	adora1	[appos, antagonist, amod]	1.0
(corticosteroids,osteocalcin)	corticosteroids	osteocalcin	[prep_with, decreased, nsubj]	1.0
(triiodothyronine,at1r)	triiodothyronine	at1r	[nsubj, increases, dobj, mrna, amod]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, inhibitors, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[nn, synthase, nn]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[nsubj, synthase, dobj]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, gene, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, gene, nn]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[nn, synthase, amod]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[dobj, mrna, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthase, amod, mrna, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthase, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, genes, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthase, amod]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthase, amod, gene, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[nn, synthetase, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[acomp, produce, infmod, cortex, prep_of, capacity, nsubj, relies, prep_to, degree, prep_on, expression, prep_of, synthase, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, polymorphism, nn]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, polymorphism, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[nn, synthase, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[dobj, genes, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[prep_of, mrna, nn]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthetase, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, polymorphisms, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthase, dep]	1.0
(desferrioxamine,fractalkine)	desferrioxamine	fractalkine	[nsubj, inhibited, dobj, production, amod]	1.0
(aldosterone,cyp11b1)	aldosterone	cyp11b1	[amod, synthase, appos]	1.0
(aldosterone,cyp11b1)	aldosterone	cyp11b1	[acomp, produce, infmod, cortex, prep_of, capacity, nsubj, relies, prep_to, degree, prep_on, expression, prep_of, synthase, appos]	1.0
(irbesartan,mcp-1)	irbesartan	mcp-1	[nsubj, inhibited, dobj, production, nn]	1.0
(irbesartan,mcp-1)	irbesartan	mcp-1	[prep_on, production, nn]	1.0
(dexamethasone,scd2)	dexamethasone	scd2	[nsubj, induces, dobj, mrna, amod]	1.0
(ceruletide,beta-endorphin)	ceruletide	beta-endorphin	[prep_of, administration, nsubj, increased, dobj, level, amod]	1.0
(cisplatin,unc5c)	cisplatin	unc5c	[prep_to, inhibited, nsubj]	1.0
(methotrexate,abcg2)	methotrexate	abcg2	[prep_of, elimination, prep_in, investigated, dobj, roles, prep_of]	1.0
(methotrexate,abcg2)	methotrexate	abcg2	[dep, mitoxantrone, prep_to, multidrug, xcomp, show, nsubj, cells, partmod, overexpressing, dobj, gene, amod]	1.0
(tacrine,calmodulin)	tacrine	calmodulin	[amod, effects, prep_on]	1.0
(bicalutamide,cyp3a4)	bicalutamide	cyp3a4	[nsubj, has, dobj, potential, infmod, inhibit, dobj]	1.0
(chloramphenicol,cat2)	chloramphenicol	cat2	[amod, resistance, rcmod, detected, nsubjpass, genes, num]	1.0
(mitomycin,prdx3)	mitomycin	prdx3	[xcomp, sensitivity, partmod, increases, amod]	1.0
(topotecan,hif-1)	topotecan	hif-1	[prep_of, effect, nn]	1.0
(topotecan,hif-1)	topotecan	hif-1	[nsubj, inhibited, dobj, activity, nn]	1.0
(chloramphenicol,cat1)	chloramphenicol	cat1	[amod, resistance, rcmod, detected, nsubjpass, genes, num]	1.0
(chloramphenicol,cat1)	chloramphenicol	cat1	[amod, acetyltransferase, appos]	1.0
(doxazosin,niddm)	doxazosin	niddm	[nsubjpass, given, prep_to, patients, nn]	1.0
(warfarin,alteplase)	warfarin	alteplase	[prep_with, underwent, prep_with]	1.0
(fluvastatin,ncx1)	fluvastatin	ncx1	[nsubj, decreased, dobj, mrna, amod]	1.0
(carboplatin,pc-3)	carboplatin	pc-3	[xsubj, cells, nn]	1.0
(oltipraz,hif-1alpha)	oltipraz	hif-1alpha	[nsubj, inhibits, dobj, activity, nn]	1.0
(oltipraz,hif-1alpha)	oltipraz	hif-1alpha	[nsubj, inhibit, dobj, activity, nn]	1.0
(albuterol,pafr)	albuterol	pafr	[prep_on, receptor, appos]	1.0
(albuterol,pafr)	albuterol	pafr	[amod, expression, nn]	1.0
(leflunomide,ccl19)	leflunomide	ccl19	[nsubj, inhibited, prep_to]	1.0
(isoprenaline,endothelin-1)	isoprenaline	endothelin-1	[prep_of, presence, prep_in]	1.0
(losartan,mrp4)	losartan	mrp4	[nsubj, inhibit, prep_by]	1.0
(nutlin-3,vegf)	nutlin-3	vegf	[nsubj, promoted, dobj, translocation, prep_of]	1.0
(berberine,rankl)	berberine	rankl	[amod, ligand, appos]	1.0
(celecoxib,aromatase)	celecoxib	aromatase	[dobj, combining, prep_with, inhibitor, amod]	1.0
(dexamethasone,pkc-alpha)	dexamethasone	pkc-alpha	[nsubj, caused, prep_in, activity, prep_of]	1.0
(dexamethasone,pkc-alpha)	dexamethasone	pkc-alpha	[nsubj, caused, dobj, increase, prep_in]	1.0
(dextromethorphan,ml-1)	dextromethorphan	ml-1	[nn, levels, amod]	1.0
(nicergoline,apps)	nicergoline	apps	[nn, release, nn]	1.0
(pioglitazone,cox2)	pioglitazone	cox2	[nsubj, increased, dobj, levels, num]	1.0
(astemizole,cdk4)	astemizole	cdk4	[nsubj, failed, prep_to]	1.0
(taurine,cyp7a1)	taurine	cyp7a1	[prep_on, levels, amod]	1.0
(taurine,cyp7a1)	taurine	cyp7a1	[nsubj, increased, dobj, levels, amod]	1.0
(taurine,cyp7a1)	taurine	cyp7a1	[amod, activity, appos]	1.0
(imatinib,g-csf)	imatinib	g-csf	[amod, factor, appos]	1.0
(ifosfamide,il-18)	ifosfamide	il-18	[prep_with, underwent, prep_with]	1.0
(nimesulide,mnsod)	nimesulide	mnsod	[nsubj, reduced, dobj, levels, nn]	1.0
(naloxone,copd)	naloxone	copd	[dobj, received, nsubj, patients, prep_with]	1.0
(amiloride,lc20)	amiloride	lc20	[nsubj, inhibited, dobj, phosphorylation, prep_of]	1.0
(arsenite,cyp1a1)	arsenite	cyp1a1	[nsubj, alter, dobj, activity, nn]	1.0
(arsenite,cyp1a1)	arsenite	cyp1a1	[nsubj, caused, prep_in, mrna, nn]	1.0
(buspirone,pars)	buspirone	pars	[amod, receptors, nsubj]	1.0
(estradiol-17beta,oxidoreductase)	estradiol-17beta	oxidoreductase	[amod, activity, nn]	1.0
(spironolactone,egfr)	spironolactone	egfr	[nsubj, reduced, dobj, expression, amod]	1.0
(forskolin,calmodulin)	forskolin	calmodulin	[nsubj, increased, dobj, content, nn]	1.0
(il-2,mcp-1)	il-2	mcp-1	[nn, fasr, appos]	1.0
(il-2,mcp-1)	il-2	mcp-1	[nsubj, induced, dobj, production, prep_of]	1.0
(rifabutin,cyp3a4)	rifabutin	cyp3a4	[agent, induced, nsubjpass]	1.0
(rifabutin,cyp3a4)	rifabutin	cyp3a4	[dep, are, nsubj]	1.0
(paracetamol,cyp2e1)	paracetamol	cyp2e1	[prep_such_as, substrates, nn]	1.0
(paracetamol,cyp2e1)	paracetamol	cyp2e1	[prep_of, metabolism, prep_in, important, nsubj]	1.0
(forskolin,il-1)	forskolin	il-1	[prep_to, reduced, nsubj]	1.0
(exemestane,cyp19a1)	exemestane	cyp19a1	[prep_with, cells, prep_of, treatment, appos, inhibitor, amod]	1.0
(verapamil,lxra)	verapamil	lxra	[nn, substudy, prep_in, assessed, dobj]	1.0
(famotidine,ghrelin)	famotidine	ghrelin	[nsubj, inhibited, dobj, effects, prep_of]	1.0
(glyburide,cyp1a2)	glyburide	cyp1a2	[nsubj, showed, prep_on]	1.0
(rosiglitazone,ppar-alpha)	rosiglitazone	ppar-alpha	[nsubjpass, administered, prep_to, mice, amod]	1.0
(mifepristone,g6pd)	mifepristone	g6pd	[nsubj, has, dobj, effect, prep_on, activity, amod]	1.0
(novobiocin,tert)	novobiocin	tert	[prep_by, activity, amod]	1.0
(n-acetylcysteine,glt-1)	n-acetylcysteine	glt-1	[nsubj, restored, dobj, levels, nn]	1.0
(n-acetylcysteine,glt-1)	n-acetylcysteine	glt-1	[amod, treatment, prep_on, expression, prep_of]	1.0
(procarbazine,ssao)	procarbazine	ssao	[prep_such_as, use, prep_of, inhibitors, nn]	1.0
(cyclosporine,cd25)	cyclosporine	cd25	[nsubj, blocked, dobj, induction, prep_of, expression, amod]	1.0
(n-acetylcysteine,methemoglobin)	n-acetylcysteine	methemoglobin	[nsubj, reduces, iobj]	1.0
(estrone,dheas)	estrone	dheas	[appos, testosterone, appos, sulphate, appos]	1.0
(estrone,dheas)	estrone	dheas	[amod, sulfate, appos]	1.0
(estrone,dheas)	estrone	dheas	[amod, testosterone, appos]	1.0
(estrone,dheas)	estrone	dheas	[dep, sulfate, appos]	1.0
(estrone,dheas)	estrone	dheas	[amod, dehydroepiandrosterone, amod, sulfate, appos]	1.0
(estrone,dheas)	estrone	dheas	[amod, prolactin, amod, sulfate, appos]	1.0
(phenylephrine,lhrh)	phenylephrine	lhrh	[nsubj, inhibited, dobj, release, amod]	1.0
(kanamycin,psti)	kanamycin	psti	[dep, resistance, prep_for, includes, dobj, sites, prep_for, ecorv, appos]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, antagonist, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, inhibitor, prep_for]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[prep_of, gene, nn]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[prep_of, administration, appos, inhibitor, prep_of]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[prep_by, activity, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, inhibitor, prep_of]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[nsubj, inhibits, dobj, activity, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, blocker, prep_of]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[prep_with, blocking, dobj, activity, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[amod, blocker, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[nsubj, suppressed, dobj, phosphorylation, nn]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[amod, inhibition, prep_of, activity, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, inhibitor, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[prep_with, activity, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[amod, blockade, prep_of]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[nn, inhibitor, appos]	1.0
(beta-estradiol,apoe)	beta-estradiol	apoe	[amod, effects, prep_on]	1.0
(oxaliplatin,egfr)	oxaliplatin	egfr	[nn, treatment, nsubj, increased, dobj, expression, amod]	1.0
(bumetanide,nkcc2)	bumetanide	nkcc2	[amod, transporters, appos]	1.0
(digoxin,ecto-atpase)	digoxin	ecto-atpase	[prep_of, effect, nsubjpass, investigated, prep_on, activity, amod]	1.0
(dtic,cholinesterase)	dtic	cholinesterase	[nsubj, inhibited, dobj]	1.0
(fulvestrant,ugt1a1)	fulvestrant	ugt1a1	[nsubjpass, glucuronidated, agent]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[prep_such_as, inhibitors, appos]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[prep_to, insensitive, nsubj]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[prep_by, inhibited, nsubj]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[prep_by, reductase, appos]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[prep_of, target, nsubj, reductase, appos]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[appos, inhibitor, prep_of]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[nsubj, inhibitor, prep_of]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[amod, reductase, dep]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[nsubj, inhibitors, prep_of]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[appos, inhibitor, amod]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[nsubj, inhibitors, prep_of, reductase, appos]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[dobj, inhibitor, amod]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[prep_including, enzyme, nsubj, reductase, appos]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[appos, inhibitor, prep_of, reductase, appos]	1.0
(genistein,btg3)	genistein	btg3	[nn, expression, nn]	1.0
(genistein,btg3)	genistein	btg3	[nsubj, decreased, partmod, reactivating, dobj, expression, amod]	1.0
(methotrexate,abcc2)	methotrexate	abcc2	[prep_of, elimination, prep_in, investigated, dobj, roles, prep_of]	1.0
(diethylcarbamazine,sulfotransferase)	diethylcarbamazine	sulfotransferase	[xsubj, inhibitor, prep_of]	1.0
(sulfasalazine,nat2)	sulfasalazine	nat2	[prep_of, pharmacokinetics, prep_on]	1.0
(sulfasalazine,nat2)	sulfasalazine	nat2	[prep_to, determined, prep_between, genotype, amod]	1.0
(sulfasalazine,nat1)	sulfasalazine	nat1	[prep_to, determined, dobj, association, prep_between, genotype, amod]	1.0
(doxycycline,pgs1)	doxycycline	pgs1	[agent, regulated, nsubjpass, expression, nn]	1.0
(4-methylthioamphetamine,sert)	4-methylthioamphetamine	sert	[nsubj, ligand, prep_for]	1.0
(sulphonamide,calmodulin)	sulphonamide	calmodulin	[rcmod, inhibitor, nn]	1.0
(sulphonamide,calmodulin)	sulphonamide	calmodulin	[appos, antagonists, nn]	1.0
(sulphonamide,calmodulin)	sulphonamide	calmodulin	[amod, antagonist, amod]	1.0
(sulphonamide,calmodulin)	sulphonamide	calmodulin	[appos, inhibitor, nn]	1.0
(memantine,bcl-xl)	memantine	bcl-xl	[nsubj, increased, dobj]	1.0
(etoposide,sirt1)	etoposide	sirt1	[prep_by, damage, nsubj, causes, dobj, induction, prep_of, expression, amod]	1.0
(etoposide,sirt1)	etoposide	sirt1	[xcomp, sensitivity, partmod, increases, amod]	1.0
(theophylline,ap-1)	theophylline	ap-1	[nsubj, had, dobj, effect, prep_on, activity, nn]	1.0
(tamoxifen,p-gp)	tamoxifen	p-gp	[nsubj, reduced, prep_to]	1.0
(tamoxifen,p-gp)	tamoxifen	p-gp	[nsubj, interacts, prep_with]	1.0
(tamoxifen,p-gp)	tamoxifen	p-gp	[amod, e, prep_such_as, investigated, dobj, influence, prep_of, modulators, nn]	1.0
(risperidone,5-ht2a)	risperidone	5-ht2a	[appos, antagonist, amod]	1.0
(risperidone,5-ht2a)	risperidone	5-ht2a	[dep, receptors, num]	1.0
(risperidone,5-ht2a)	risperidone	5-ht2a	[appos, antagonist, appos]	1.0
(risperidone,5-ht2a)	risperidone	5-ht2a	[prep_by, receptors, num]	1.0
(hemin,smbp)	hemin	smbp	[nsubj, inhibited, dobj, activity, prep_of]	1.0
(forskolin,beta-endorphin)	forskolin	beta-endorphin	[nsubj, causes, dobj, secretion, prep_of]	1.0
(il-11,gp130)	il-11	gp130	[nn, signaling, prep_in]	1.0
(il-11,gp130)	il-11	gp130	[nsubj, causes, dobj, phosphorylation, prep_of]	1.0
(il-11,gp130)	il-11	gp130	[prep_of, interaction, dobj, study, prep_with]	1.0
(il-11,gp130)	il-11	gp130	[nn, receptor, prep_of, subunit, appos]	1.0
(il-11,gp130)	il-11	gp130	[agent, signaling, partmod]	1.0
(bepridil,ml-1)	bepridil	ml-1	[nn, concentrations, prep_from]	1.0
(il-11,jund)	il-11	jund	[nn, promoter, prep_of, site, nn]	1.0
(il-11,jund)	il-11	jund	[nn, promoter, prep_on]	1.0
(cisplatin,smac)	cisplatin	smac	[nsubj, increased, dobj, expression, prep_of]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[appos, activity, nn]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[nsubj, substrate, prep_of]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[amod, metabolism, nsubj, catalyzed, prep_by]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[nsubjpass, metabolized, agent]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[nsubjpass, catalyzed, agent]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[dep, mg, dep, activity, amod]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[prep_of, metabolism, prep_in, assess, dobj, involvement, prep_of]	1.0
(alprazolam,cyp3a5)	alprazolam	cyp3a5	[prep_of, pharmacokinetics, prep_on, evaluate, dobj, effect, prep_of, genotype, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[prep_of, use, appos, inhibitor, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[dobj, inhibitors, nsubj]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nsubj, inhibit, dobj, activity, amod]	1.0
