(indomethacin,cox-1)	indomethacin	cox-1	[nsubj, inhibitors, prep_of]	1.0
(indomethacin,cox-1)	indomethacin	cox-1	[appos, inhibitor, nn]	1.0
(indomethacin,cox-1)	indomethacin	cox-1	[appos, inhibitor, prep_of]	1.0
(indomethacin,cox-1)	indomethacin	cox-1	[appos, inhibitors, nn]	1.0
(indomethacin,cox-1)	indomethacin	cox-1	[dep, inhibitor, nn]	1.0
(indomethacin,cox-1)	indomethacin	cox-1	[nsubj, inhibitor, prep_of]	1.0
(indomethacin,cox-1)	indomethacin	cox-1	[appos, inhibitor, amod]	1.0
(indomethacin,cox-1)	indomethacin	cox-1	[amod, inhibitors, nn]	1.0
(indomethacin,cox-1)	indomethacin	cox-1	[prep_by, inhibited, nsubj]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[prep_such_as, inhibitors, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[appos, expression, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[dobj, inhibitors, nsubj]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[prep_with, treated, nsubjpass, cells, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[prep_by, protein, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[dep, inhibitor, prep_of]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[appos, inhibitor, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[appos, inhibitors, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[dep, inhibitor, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[appos, inhibitor, amod, selective, amod]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[dep, inhibitors, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[agent, induced, partmod, expression, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[nsubj, inhibitor, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[amod, inhibitors, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[nn, inhibition, prep_of]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[nn, inhibitors, nn]	1.0
(indomethacin,cox-2)	indomethacin	cox-2	[appos, inhibitor, appos]	1.0
(sertraline,sert)	sertraline	sert	[dep, inhibitors, amod]	1.0
(amprenavir,cyp3a4)	amprenavir	cyp3a4	[nsubj, inhibitor, prep_of]	1.0
(amprenavir,cyp3a4)	amprenavir	cyp3a4	[nsubjpass, metabolized, agent]	1.0
(amprenavir,cyp3a4)	amprenavir	cyp3a4	[nsubj, inhibits, dobj]	1.0
(amprenavir,cyp3a4)	amprenavir	cyp3a4	[prep_than, inhibitor, nn]	1.0
(amprenavir,cyp3a4)	amprenavir	cyp3a4	[xsubj, inhibit, dobj]	1.0
(dexamethasone,p450scc)	dexamethasone	p450scc	[nsubj, increased, dobj, level, amod]	1.0
(loratadine,leukotriene)	loratadine	leukotriene	[appos, antagonist, amod]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, gene, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, inhibitors, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, genes, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthase, appos]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, gene, nn]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthase, amod]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[amod, synthase, dep]	1.0
(aldosterone,cyp11b2)	aldosterone	cyp11b2	[nn, synthase, appos]	1.0
(alendronate,vegf)	alendronate	vegf	[nsubj, decreased, dobj, expression, amod]	1.0
(alendronate,vegf)	alendronate	vegf	[nsubj, decreased, dobj, expression, prep_of]	1.0
(estradiol,adiponectin)	estradiol	adiponectin	[nsubjpass, associated, prep_with]	1.0
(aldosterone,cyp11b1)	aldosterone	cyp11b1	[amod, synthase, appos]	1.0
(atorvastatin,statin)	atorvastatin	statin	[prep_of, effect, appos]	1.0
(atorvastatin,statin)	atorvastatin	statin	[appos, therapy, amod]	1.0
(atorvastatin,statin)	atorvastatin	statin	[appos, therapy, nn]	1.0
(atorvastatin,statin)	atorvastatin	statin	[nsubj, inhibitor, appos]	1.0
(atorvastatin,statin)	atorvastatin	statin	[prep_with, therapy, nn]	1.0
(budesonide,copd)	budesonide	copd	[amod, disease, appos]	1.0
(glibenclamide,sur1)	glibenclamide	sur1	[amod, binding, prep_to]	1.0
(ctla4-ig,cd80)	ctla4-ig	cd80	[rcmod, binds, prep_to]	1.0
(ctla4-ig,cd80)	ctla4-ig	cd80	[nsubj, binds, dobj]	1.0
(irbesartan,mcp-1)	irbesartan	mcp-1	[prep_on, production, nn]	1.0
(irbesartan,mcp-1)	irbesartan	mcp-1	[nsubj, inhibited, dobj, production, nn]	1.0
(theophylline,hdac)	theophylline	hdac	[appos, activator, nn]	1.0
(theophylline,hdac)	theophylline	hdac	[prep_on, activity, nn]	1.0
(clomipramine,herg)	clomipramine	herg	[prep_of, effects, dobj, investigated, prepc_on]	1.0
(auranofin,il-1)	auranofin	il-1	[nsubj, suppressed, dobj, production, nn]	1.0
(auranofin,il-1)	auranofin	il-1	[nsubj, inhibited, dobj, production, nn]	1.0
(alendronate,calcitonin)	alendronate	calcitonin	[nsubj, effective, prep_than]	1.0
(alendronate,calcitonin)	alendronate	calcitonin	[prep_with, treated, prep_with]	1.0
(dexamethasone,inositol)	dexamethasone	inositol	[prep_on, production, amod]	1.0
(dofetilide,herg)	dofetilide	herg	[appos, blocker, amod]	1.0
(dofetilide,herg)	dofetilide	herg	[nsubj, blocked, xcomp]	1.0
(dofetilide,herg)	dofetilide	herg	[amod, inhibitors, amod]	1.0
(dofetilide,herg)	dofetilide	herg	[nsubj, inhibited, xcomp]	1.0
(dofetilide,herg)	dofetilide	herg	[dep, inhibitors, amod]	1.0
(hyaluronan,tsg-6)	hyaluronan	tsg-6	[prep_to, binds, nsubj]	1.0
(topotecan,hif-1)	topotecan	hif-1	[nsubj, inhibited, dobj, activity, nn]	1.0
(genistein,pi3k)	genistein	pi3k	[appos, inhibitor, nn]	1.0
(genistein,pi3k)	genistein	pi3k	[nsubj, increased, dobj, activity, nn]	1.0
(oltipraz,hif-1alpha)	oltipraz	hif-1alpha	[nsubj, inhibits, dobj, activity, nn]	1.0
(oltipraz,hif-1alpha)	oltipraz	hif-1alpha	[nsubj, inhibit, dobj, activity, nn]	1.0
(phenylephrine,pdha)	phenylephrine	pdha	[agent, caused, partmod]	1.0
(staurosporine,eaat4)	staurosporine	eaat4	[nsubj, decreased, dobj, activity, amod]	1.0
(isoprenaline,endothelin-1)	isoprenaline	endothelin-1	[prep_of, presence, prep_in]	1.0
(telmisartan,at1r)	telmisartan	at1r	[nsubj, inhibits, dobj, expression, amod]	1.0
(telmisartan,at1r)	telmisartan	at1r	[dep, antagonist, amod]	1.0
(telmisartan,at1r)	telmisartan	at1r	[appos, receptor, appos]	1.0
(telmisartan,at1r)	telmisartan	at1r	[nsubj, suppressed, dobj, expression, amod]	1.0
(telmisartan,at1r)	telmisartan	at1r	[nsubj, decreased, dobj, expression, prep_of]	1.0
(telmisartan,at1r)	telmisartan	at1r	[prep_by, inhibition, amod]	1.0
(norepinephrine,sert)	norepinephrine	sert	[amod, transporter, appos]	1.0
(suramin,srbc)	suramin	srbc	[prep_of, effect, appos]	1.0
(camptothecin,top1)	camptothecin	top1	[prep_as, inhibitor, amod]	1.0
(camptothecin,top1)	camptothecin	top1	[amod, genes, appos]	1.0
(camptothecin,top1)	camptothecin	top1	[appos, inhibitor, amod]	1.0
(camptothecin,top1)	camptothecin	top1	[prep_by, inhibition, amod]	1.0
(rapamycin,vegf)	rapamycin	vegf	[nsubj, decreased, dobj, levels, amod]	1.0
(rapamycin,vegf)	rapamycin	vegf	[xsubj, inhibit, dobj, activation, amod]	1.0
(rapamycin,vegf)	rapamycin	vegf	[nsubj, reduced, dobj, production, prep_of]	1.0
(rapamycin,vegf)	rapamycin	vegf	[prep_of, target, amod]	1.0
(rapamycin,vegf)	rapamycin	vegf	[nsubj, decreased, dobj, expression, prep_of]	1.0
(rapamycin,vegf)	rapamycin	vegf	[prep_with, mice, amod]	1.0
(docetaxel,p-gp)	docetaxel	p-gp	[nsubj, substrate, prep_for]	1.0
(docetaxel,p-gp)	docetaxel	p-gp	[xsubj, overexpression, prep_of]	1.0
(streptokinase,alteplase)	streptokinase	alteplase	[prep, plus, dep]	1.0
(streptokinase,alteplase)	streptokinase	alteplase	[amod, activity, appos]	1.0
(streptokinase,alteplase)	streptokinase	alteplase	[prep_than, effective, nsubj]	1.0
(streptokinase,alteplase)	streptokinase	alteplase	[nsubj, effective, prep_as]	1.0
(mk-571,mrp1)	mk-571	mrp1	[prep_with, blockade, amod]	1.0
(mk-571,mrp1)	mk-571	mrp1	[appos, inhibitor, amod]	1.0
(mk-571,mrp1)	mk-571	mrp1	[prep_by, blockade, amod]	1.0
(taurine,cyp7a1)	taurine	cyp7a1	[nsubj, increased, dobj, levels, amod]	1.0
(taurine,cyp7a1)	taurine	cyp7a1	[amod, activity, appos]	1.0
(taurine,cyp7a1)	taurine	cyp7a1	[prep_on, levels, amod]	1.0
(mk-571,mrp2)	mk-571	mrp2	[appos, inhibitors, num]	1.0
(collagenase,ap-1)	collagenase	ap-1	[amod, transcription, nn]	1.0
(imatinib,g-csf)	imatinib	g-csf	[amod, factor, appos]	1.0
(staurosporine,pkc-alpha)	staurosporine	pkc-alpha	[nsubj, inhibited, dobj]	1.0
(entacapone,comt)	entacapone	comt	[prep_such_as, inhibitors, appos]	1.0
(entacapone,comt)	entacapone	comt	[prep_of, activity, amod]	1.0
(entacapone,comt)	entacapone	comt	[prep_by, inhibition, appos]	1.0
(entacapone,comt)	entacapone	comt	[dobj, inhibitors, nsubj]	1.0
(entacapone,comt)	entacapone	comt	[amod, inhibitors, appos]	1.0
(entacapone,comt)	entacapone	comt	[appos, inhibitors, appos]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, inhibitors, prep_of]	1.0
(entacapone,comt)	entacapone	comt	[appos, inhibitor, nn]	1.0
(entacapone,comt)	entacapone	comt	[appos, inhibitor, prep_of]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, inhibitors, amod]	1.0
(entacapone,comt)	entacapone	comt	[dep, inhibitor, nn]	1.0
(entacapone,comt)	entacapone	comt	[dep, inhibitors, appos]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, inhibitor, prep_of]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, decreased, dobj, activity, amod]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, inhibitor, nn]	1.0
(entacapone,comt)	entacapone	comt	[prep_than, inhibitor, nn]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, inhibited, dobj]	1.0
(entacapone,comt)	entacapone	comt	[appos, inhibitor, amod]	1.0
(entacapone,comt)	entacapone	comt	[prep_of, effect, amod]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, decreased, dobj, activity, nn]	1.0
(entacapone,comt)	entacapone	comt	[amod, inhibitors, amod]	1.0
(entacapone,comt)	entacapone	comt	[amod, transferase, appos]	1.0
(entacapone,comt)	entacapone	comt	[xsubj, inhibit, dobj]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, inhibitor, appos]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, reduced, dobj, activity, nn]	1.0
(entacapone,comt)	entacapone	comt	[prep_by, inhibition, amod]	1.0
(entacapone,comt)	entacapone	comt	[prep_with, inhibition, nn]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, inhibitor, amod]	1.0
(entacapone,comt)	entacapone	comt	[nsubj, inhibitors, nn]	1.0
(entacapone,comt)	entacapone	comt	[appos, inhibitor, appos]	1.0
(arsenite,cyp1a1)	arsenite	cyp1a1	[nsubj, caused, prep_in, mrna, nn]	1.0
(naloxone,copd)	naloxone	copd	[dobj, received, nsubj, patients, prep_with]	1.0
(glcnac,nagk)	glcnac	nagk	[amod, kinase, appos]	1.0
(il-2,mcp-1)	il-2	mcp-1	[nn, fasr, appos]	1.0
(docetaxel,nf-kappab)	docetaxel	nf-kappab	[amod, treatment, prep_after]	1.0
(docetaxel,nf-kappab)	docetaxel	nf-kappab	[agent, induced, partmod, activation, amod]	1.0
(rifampin,p-gp)	rifampin	p-gp	[prep_with, inhibiting, dobj]	1.0
(rifampin,p-gp)	rifampin	p-gp	[nsubj, induced, dobj, expression, nn]	1.0
(rifampin,p-gp)	rifampin	p-gp	[prep_on, activity, nn]	1.0
(dhea,ppar)	dhea	ppar	[agent, involved, nsubjpass]	1.0
(paracetamol,cyp2e1)	paracetamol	cyp2e1	[prep_such_as, substrates, nn]	1.0
(atra,tsp-1)	atra	tsp-1	[nsubj, induces, dobj, expression, nn]	1.0
(forskolin,il-1)	forskolin	il-1	[prep_to, reduced, nsubj]	1.0
(corticosteroids,g-csf)	corticosteroids	g-csf	[amod, therapy, appos]	1.0
(ouabain,alpha1)	ouabain	alpha1	[prep_for, affinity, dobj, has, nsubj]	1.0
(ouabain,alpha1)	ouabain	alpha1	[nsubj, inhibit, dobj, activity, prep_of]	1.0
(staurosporine,cdk2)	staurosporine	cdk2	[partmod, bound, prep_to]	1.0
(staurosporine,cdk2)	staurosporine	cdk2	[nn, complex, nn]	1.0
(terbutaline,gastrin)	terbutaline	gastrin	[nsubj, increased, dobj, concentrations, nn]	1.0
(terbutaline,gastrin)	terbutaline	gastrin	[nsubj, increased, dobj, levels, nn]	1.0
(imipenem,oprd)	imipenem	oprd	[prep_of, effects, nsubj]	1.0
(mexiletine,cyp1a2)	mexiletine	cyp1a2	[appos, inhibitor, amod]	1.0
(mexiletine,cyp1a2)	mexiletine	cyp1a2	[prep_of, metabolism, prep_in, involved, nsubjpass]	1.0
(mexiletine,cyp1a2)	mexiletine	cyp1a2	[prep_of, metabolism, prep_in]	1.0
(mexiletine,cyp1a2)	mexiletine	cyp1a2	[nsubj, substrate, prep_of]	1.0
(indomethacin,nag-1)	indomethacin	nag-1	[nsubj, inducer, nn]	1.0
(indomethacin,nag-1)	indomethacin	nag-1	[prep_of, presence, prep_in]	1.0
(indomethacin,nag-1)	indomethacin	nag-1	[nsubj, increased, dobj, expression, nn]	1.0
(proguanil,dhfr)	proguanil	dhfr	[appos, inhibitors, appos]	1.0
(estrone,dheas)	estrone	dheas	[amod, sulfate, appos]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[nsubj, inhibits, dobj, activity, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[nsubj, suppressed, dobj, phosphorylation, nn]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, antagonist, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, inhibitor, prep_of]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, inhibitor, prep_for]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, blocker, prep_of]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[amod, inhibition, prep_of, activity, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[appos, inhibitor, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[prep_of, administration, appos, inhibitor, prep_of]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[prep_with, activity, amod]	1.0
(bumetanide,nkcc1)	bumetanide	nkcc1	[prep_by, activity, amod]	1.0
(oxaliplatin,egfr)	oxaliplatin	egfr	[nn, treatment, nsubj, increased, dobj, expression, amod]	1.0
(amd3100,cxcr-4)	amd3100	cxcr-4	[appos, antagonist, prep_of]	1.0
(cimetidine,gastrin)	cimetidine	gastrin	[prep_of, effects, prep_on]	1.0
(cimetidine,gastrin)	cimetidine	gastrin	[agent, increased, nsubjpass, levels, nn]	1.0
(cimetidine,gastrin)	cimetidine	gastrin	[amod, levels, prep_of]	1.0
(cimetidine,gastrin)	cimetidine	gastrin	[nsubj, blocked, prep_by]	1.0
(cimetidine,gastrin)	cimetidine	gastrin	[nsubj, increased, dobj, levels, nn]	1.0
(taurine,cx26)	taurine	cx26	[agent, inhibited, nsubjpass]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[prep_such_as, inhibitors, appos]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[nsubj, inhibitors, prep_of]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[appos, inhibitor, prep_of]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[nsubj, inhibitor, prep_of]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[appos, inhibitor, amod]	1.0
(trimethoprim,dhfr)	trimethoprim	dhfr	[prep_by, inhibited, nsubj]	1.0
(docetaxel,caspase-3)	docetaxel	caspase-3	[nsubj, induced, dobj, activity, amod]	1.0
(docetaxel,caspase-3)	docetaxel	caspase-3	[prep_by, activation, amod]	1.0
(sulfasalazine,nat2)	sulfasalazine	nat2	[prep_of, pharmacokinetics, prep_on]	1.0
(melatonin,mel1c)	melatonin	mel1c	[nn, receptors, amod]	1.0
(melatonin,mel1c)	melatonin	mel1c	[nn, receptors, nn]	1.0
(melatonin,mel1c)	melatonin	mel1c	[nn, receptor, amod]	1.0
(prednisolone,rhoa)	prednisolone	rhoa	[prep_by, inhibited, nsubj, expression, prep_of]	1.0
(tolbutamide,gastrin)	tolbutamide	gastrin	[nsubj, decreased, dobj]	1.0
(bortezomib,pp2a)	bortezomib	pp2a	[nsubj, increases, dobj, activity, amod]	1.0
(sulphonamide,calmodulin)	sulphonamide	calmodulin	[appos, antagonists, nn]	1.0
(sulphonamide,calmodulin)	sulphonamide	calmodulin	[amod, antagonist, amod]	1.0
(sulphonamide,calmodulin)	sulphonamide	calmodulin	[appos, inhibitor, nn]	1.0
(sulphonamide,calmodulin)	sulphonamide	calmodulin	[rcmod, inhibitor, nn]	1.0
(mannitol,nadph)	mannitol	nadph	[amod, dehydrogenase, amod]	1.0
(tamoxifen,p-gp)	tamoxifen	p-gp	[nsubj, interacts, prep_with]	1.0
(tamoxifen,p-gp)	tamoxifen	p-gp	[nsubj, reduced, prep_to]	1.0
(risperidone,5-ht2a)	risperidone	5-ht2a	[appos, antagonist, appos]	1.0
(risperidone,5-ht2a)	risperidone	5-ht2a	[appos, antagonist, amod]	1.0
(levamisole,tnap)	levamisole	tnap	[appos, inhibitor, prep_of]	1.0
(glibenclamide,cgrp)	glibenclamide	cgrp	[nsubj, inhibited, dobj, effect, prep_of]	1.0
(glibenclamide,cgrp)	glibenclamide	cgrp	[agent, inhibited, nsubjpass, effect, prep_of]	1.0
(gp120,ccr5)	gp120	ccr5	[prep_for, receptor, appos]	1.0
(gp120,ccr5)	gp120	ccr5	[nsubj, binds, dobj]	1.0
(gp120,ccr5)	gp120	ccr5	[prep_by, activation, amod]	1.0
(gp120,ccr5)	gp120	ccr5	[amod, binding, prep_to]	1.0
(gp120,ccr5)	gp120	ccr5	[prep_with, receptor, appos]	1.0
(probenecid,bfgf)	probenecid	bfgf	[nsubj, inhibited, dobj, secretion, prep_of]	1.0
(probenecid,bfgf)	probenecid	bfgf	[nsubj, inhibited, dobj, secretion, nn]	1.0
(probenecid,bfgf)	probenecid	bfgf	[amod, secretion, nn]	1.0
(il-11,gp130)	il-11	gp130	[agent, signaling, partmod]	1.0
(danazol,aromatase)	danazol	aromatase	[nsubj, inhibit, dobj]	1.0
(danazol,aromatase)	danazol	aromatase	[nsubj, inhibited, dobj, activity, amod]	1.0
(danazol,aromatase)	danazol	aromatase	[amod, inhibitors, amod]	1.0
(ivacaftor,cftr)	ivacaftor	cftr	[nsubj, increased, dobj, activity, amod]	1.0
(cisplatin,smac)	cisplatin	smac	[nsubj, increased, dobj, expression, prep_of]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[nsubjpass, metabolized, agent]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[appos, activity, nn]	1.0
(alprazolam,cyp3a4)	alprazolam	cyp3a4	[nsubj, substrate, prep_of]	1.0
(atra,pai-1)	atra	pai-1	[prep_by, expression, nn]	1.0
(atomoxetine,herg)	atomoxetine	herg	[amod, channels, appos]	1.0
(atomoxetine,herg)	atomoxetine	herg	[nsubj, inhibited, xcomp]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[prep_such_as, inhibitors, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[dobj, inhibitors, nsubj]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nsubj, inhibit, dobj, activity, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[dep, inhibitor, prep_of]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[prep_such_as, inhibitor, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[appos, inhibitor, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[appos, inhibitor, prep_of]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[appos, inhibitors, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nsubj, inhibitors, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[prep_including, inhibitors, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nsubj, inhibits, prep_by]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[dep, inhibitors, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nsubj, inhibitor, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[appos, inhibitor, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[amod, inhibitors, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[agent, inhibited, nsubjpass, activity, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[prep_on, activity, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[amod, inhibitors, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[prep_such_as, inhibitors, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[dep, inhibitor, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[appos, inhibitors, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[amod, inhibitor, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[prep_including, inhibitors, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[prep_like, inhibitors, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[dep, inhibitors, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nsubj, inhibitor, amod]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nn, inhibitors, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nsubj, inhibitors, nn]	1.0
(anastrozole,aromatase)	anastrozole	aromatase	[nsubj, has, dobj, affinity, prep_for]	1.0
(desipramine,cyp2d6)	desipramine	cyp2d6	[nsubjpass, metabolized, agent]	1.0
(desipramine,cyp2d6)	desipramine	cyp2d6	[dep, substrates, nn]	1.0
(desipramine,cyp2d6)	desipramine	cyp2d6	[nsubjpass, inactivated, agent]	1.0
(desipramine,cyp2d6)	desipramine	cyp2d6	[prep_such_as, substrates, num]	1.0
(desipramine,cyp2d6)	desipramine	cyp2d6	[appos, probe, amod]	1.0
(desipramine,cyp2d6)	desipramine	cyp2d6	[nsubj, substrate, prep_of]	1.0
(dibucaine,butyrylcholinesterase)	dibucaine	butyrylcholinesterase	[dep, inhibitors, prep_of]	1.0
(atorvastatin,rhoa)	atorvastatin	rhoa	[nsubj, inhibited, dobj, activation, nn]	1.0
(atorvastatin,rhoa)	atorvastatin	rhoa	[nsubj, inhibits, dobj, activation, nn]	1.0
(adalimumab,etanercept)	adalimumab	etanercept	[prep_with, treated, prep_with]	1.0
(adalimumab,etanercept)	adalimumab	etanercept	[amod, patients, appos]	1.0
(aminopterin,fpgs)	aminopterin	fpgs	[nsubj, substrate, prep_for]	1.0
(methacholine,atopy)	methacholine	atopy	[prep_in, absence, prep_of]	1.0
(rapamycin,trpm6)	rapamycin	trpm6	[prep_of, effect, dobj, investigated, prep_on, expression, prep_of]	1.0
(vasopressin,aqp-2)	vasopressin	aqp-2	[prep_of, expression, appos]	1.0
(rapamycin,frap)	rapamycin	frap	[appos, inhibitor, nn]	1.0
(rapamycin,frap)	rapamycin	frap	[appos, inhibitor, prep_of]	1.0
(rapamycin,frap)	rapamycin	frap	[agent, signaling, partmod]	1.0
(rapamycin,frap)	rapamycin	frap	[appos, inhibitor, amod]	1.0
(creatine,gamt)	creatine	gamt	[amod, transporter, appos]	1.0
(indomethacin,endothelin-1)	indomethacin	endothelin-1	[nsubj, inhibited, prep_to]	1.0
(indomethacin,endothelin-1)	indomethacin	endothelin-1	[prep_of, presence, prep_in]	1.0
(novobiocin,hsp90)	novobiocin	hsp90	[appos, inhibitor, nn]	1.0
(novobiocin,hsp90)	novobiocin	hsp90	[appos, inhibitor, prep_for]	1.0
(novobiocin,hsp90)	novobiocin	hsp90	[appos, inhibitor, amod]	1.0
(novobiocin,hsp90)	novobiocin	hsp90	[xsubj, inhibit, dobj]	1.0
(novobiocin,hsp90)	novobiocin	hsp90	[nsubj, interacts, prep_with]	1.0
(carbachol,pyk2)	carbachol	pyk2	[nsubj, increased, dobj, phosphorylation, prep_of]	1.0
(carbachol,pyk2)	carbachol	pyk2	[nsubj, activates, dobj]	1.0
(tamoxifen,calmodulin)	tamoxifen	calmodulin	[nsubj, antagonist, prep_of]	1.0
(tamoxifen,calmodulin)	tamoxifen	calmodulin	[dep, antagonists, nn]	1.0
(tamoxifen,calmodulin)	tamoxifen	calmodulin	[appos, antagonists, nn]	1.0
(tamoxifen,calmodulin)	tamoxifen	calmodulin	[nsubj, inhibited, prep_by]	1.0
(tamoxifen,calmodulin)	tamoxifen	calmodulin	[nsubj, inhibit, prep_by]	1.0
(tamoxifen,calmodulin)	tamoxifen	calmodulin	[nsubj, inhibitor, prep_of]	1.0
(tamoxifen,calmodulin)	tamoxifen	calmodulin	[appos, antagonist, nn]	1.0
(hydrocortisone,pai-1)	hydrocortisone	pai-1	[amod, expression, nn]	1.0
(enoxaparin,tfpi)	enoxaparin	tfpi	[nsubj, induced, dobj, release, prep_of]	1.0
(hyaluronan,has1)	hyaluronan	has1	[amod, gene, appos]	1.0
(hyaluronan,has1)	hyaluronan	has1	[amod, synthase, appos]	1.0
(hyaluronan,has1)	hyaluronan	has1	[nn, synthase, appos]	1.0
(glyburide,bcrp)	glyburide	bcrp	[nsubjpass, transported, agent]	1.0
(glyburide,bcrp)	glyburide	bcrp	[appos, substrate, nn]	1.0
